Date,SPPrice,SPNominalYield,SPDividendYield,SPRealReturn,TenYearBondReturn,Inflation,CAPE
"Jan 1, 1871",4.44,0.000818903,0,0.006370882,0.004433333,0.001749051,0
"Feb 1, 1871",4.5,0.013513514,0.004883333,-0.012100745,0.004433333,0.030497592,0
"Mar 1, 1871",4.61,0.024444444,0.004816667,0.014463603,0.004441667,0.014797508,0
"Apr 1, 1871",4.74,0.028199566,0.0047,0.068970172,0.004441667,-0.036070606,0
"May 1, 1871",4.86,0.025316456,0.004575,0.052980628,0.004441667,-0.023089172,0
"Jun 1, 1871",4.82,-0.008230453,0.004458333,0.011712803,0.00445,-0.015484923,0
"Jul 1, 1871",4.73,-0.018672199,0.004491667,-0.014180533,0.00445,0,0
"Aug 1, 1871",4.79,0.012684989,0.004583333,0.0329968,0.00445,-0.015728477,0
"Sep 1, 1871",4.84,0.010438413,0.004525,-0.009426831,0.004458333,0.024390244,0
"Oct 1, 1871",4.59,-0.051652893,0.004475,-0.062777236,0.004458333,0.015599343,0
"Nov 1, 1871",4.64,0.010893246,0.004716667,0.015609913,0.004458333,0,0
"Dec 1, 1871",4.74,0.021551724,0.004666667,0.003582983,0.004466667,0.022635408,0
"Jan 1, 1872",4.86,0.025316456,0.004575,0.029891456,0.004466667,0,0
"Feb 1, 1872",4.88,0.004115226,0.004458333,0.00857356,0.004483333,0,0
"Mar 1, 1872",5.04,0.032786885,0.004608333,0.022375456,0.0045,0.015019763,0
"Apr 1, 1872",5.18,0.027777778,0.004466667,0.009658775,0.004516667,0.02258567,0
"May 1, 1872",5.18,0,0.004341667,0.004341667,0.004525,0,0
"Jun 1, 1872",5.13,-0.00965251,0.004508333,0.00247197,0.004541667,-0.007616146,0
"Jul 1, 1872",5.1,-0.005847953,0.00455,0.013283781,0.004558333,-0.014581734,0
"Aug 1, 1872",5.04,-0.011764706,0.004575,-0.014977868,0.004575,0.007788162,0
"Sep 1, 1872",4.95,-0.017857143,0.004791667,-0.020020654,0.004591667,0.006955178,0
"Oct 1, 1872",4.97,0.004040404,0.004883333,0.030412609,0.004608333,-0.021488872,0
"Nov 1, 1872",4.95,-0.004024145,0.004866667,-0.0289614,0.004616667,0.029803922,0
"Dec 1, 1872",5.07,0.024242424,0.00505,0.043763102,0.004633333,-0.014470678,0
"Jan 1, 1873",5.11,0.007889546,0.004933333,0.01282288,0.00465,0,0
"Feb 1, 1873",5.15,0.007827789,0.004891667,-0.009691673,0.004641667,0.022411128,0
"Mar 1, 1873",5.11,-0.00776699,0.005016667,-0.002750324,0.004633333,0,0
"Apr 1, 1873",5.04,-0.01369863,0.005058333,-0.008640297,0.004625,0,0
"May 1, 1873",5.05,0.001984127,0.005125,0.029029006,0.004616667,-0.021919879,0
"Jun 1, 1873",4.98,-0.013861386,0.005116667,0.020621587,0.004608333,-0.029366306,0
"Jul 1, 1873",4.97,-0.002008032,0.005358333,0.003350301,0.004608333,0,0
"Aug 1, 1873",4.97,0,0.005366667,0.005366667,0.0046,0,0
"Sep 1, 1873",4.59,-0.076458753,0.005366667,-0.071092086,0.004591667,0,0
"Oct 1, 1873",4.19,-0.087145969,0.005808333,-0.058248464,0.004583333,-0.023089172,0
"Nov 1, 1873",4.04,-0.035799523,0.006566667,0.001736989,0.004575,-0.030969845,0
"Dec 1, 1873",4.42,0.094059406,0.006808333,0.076477495,0.004566667,0.024390244,0
"Jan 1, 1874",4.66,0.054298643,0.006225,0.044924299,0.004558333,0.015599343,0
"Feb 1, 1874",4.8,0.030042918,0.0059,0.035942918,0.004533333,0,0
"Mar 1, 1874",4.73,-0.014583333,0.005733333,-0.00885,0.0045,0,0
"Apr 1, 1874",4.6,-0.027484144,0.005816667,-0.006307736,0.004475,-0.015359741,0
"May 1, 1874",4.48,-0.026086957,0.005975,-0.011901776,0.00445,-0.008210181,0
"Jun 1, 1874",4.46,-0.004464286,0.006141667,0.024856189,0.004416667,-0.023178808,0
"Jul 1, 1874",4.46,0,0.006166667,-0.001460452,0.004391667,0.007627119,0
"Aug 1, 1874",4.47,0.002242152,0.006166667,0.015978205,0.004366667,-0.007569386,0
"Sep 1, 1874",4.54,0.015659955,0.00615,0.021809955,0.004333333,0,0
"Oct 1, 1874",4.53,-0.002202643,0.006058333,0.019957385,0.004308333,-0.016101695,0
"Nov 1, 1874",4.57,0.008830022,0.006066667,0.023509953,0.004283333,-0.008613264,0
"Dec 1, 1874",4.54,-0.006564551,0.006016667,-0.000547885,0.00425,0,0
"Jan 1, 1875",4.54,0,0.006058333,0.006058333,0.004225,0,0
"Feb 1, 1875",4.53,-0.002202643,0.006058333,0.00385569,0.004191667,0,0
"Mar 1, 1875",4.59,0.013245033,0.006066667,0.0193117,0.004158333,0,0
"Apr 1, 1875",4.65,0.013071895,0.005808333,0.010192131,0.004125,0.008688097,0
"May 1, 1875",4.47,-0.038709677,0.005733333,-0.007997877,0.004091667,-0.024978467,0
"Jun 1, 1875",4.38,-0.020134228,0.005966667,0.002616891,0.004058333,-0.016784452,0
"Jul 1, 1875",4.39,0.002283105,0.006091667,0.008374772,0.004025,0,0
"Aug 1, 1875",4.41,0.004555809,0.005883333,0.001454416,0.003991667,0.008984726,0
"Sep 1, 1875",4.37,-0.009070295,0.005858333,0.005692758,0.003958333,-0.00890472,0
"Oct 1, 1875",4.3,-0.016018307,0.005908333,-0.010109973,0.003925,0,0
"Nov 1, 1875",4.37,0.01627907,0.006008333,0.030373656,0.003891667,-0.008086253,0
"Dec 1, 1875",4.37,0,0.005716667,0.014774638,0.003858333,-0.009057971,0
"Jan 1, 1876",4.46,0.020594966,0.005716667,0.034538323,0.003825,-0.008226691,0
"Feb 1, 1876",4.52,0.013452915,0.005608333,0.019061248,0.003816667,0,0
"Mar 1, 1876",4.51,-0.002212389,0.005533333,0.003320944,0.003808333,0,0
"Apr 1, 1876",4.34,-0.037694013,0.005541667,-0.022935757,0.0038,-0.00921659,0
"May 1, 1876",4.18,-0.036866359,0.005758333,0.004240811,0.003783333,-0.035348837,0
"Jun 1, 1876",4.15,-0.007177033,0.005983333,0.025807264,0.003775,-0.027000964,0
"Jul 1, 1876",4.1,-0.012048193,0.006025,-0.006023193,0.003766667,0,0
"Aug 1, 1876",3.93,-0.041463415,0.0061,-0.044283137,0.003758333,0.008919722,0
"Sep 1, 1876",3.69,-0.061068702,0.006358333,-0.064533552,0.00375,0.009823183,0
"Oct 1, 1876",3.67,-0.005420054,0.006775,-0.017127544,0.003741667,0.01848249,0
"Nov 1, 1876",3.6,-0.019073569,0.006808333,-0.020861225,0.003725,0.008595989,0
"Dec 1, 1876",3.58,-0.005555556,0.006941667,-0.016606313,0.003716667,0.017992424,0
"Jan 1, 1877",3.55,-0.008379888,0.006983333,-0.019070974,0.003708333,0.017674419,0
"Feb 1, 1877",3.34,-0.05915493,0.006808333,-0.026752446,0.0037,-0.02559415,0
"Mar 1, 1877",3.17,-0.050898204,0.006983333,0.001113272,0.003691667,-0.045028143,0
"Apr 1, 1877",2.94,-0.072555205,0.0071,-0.093942435,0.003683333,0.02848723,0
"May 1, 1877",2.94,0,0.007366667,-0.01078042,0.003675,0.018147087,0
"Jun 1, 1877",2.73,-0.071428571,0.007083333,-0.010874319,0.003666667,-0.053470919,0
"Jul 1, 1877",2.85,0.043956044,0.007633333,0.042669655,0.003666667,0.008919722,0
"Aug 1, 1877",3.05,0.070175439,0.007016667,0.1145202,0.003658333,-0.037328094,0
"Sep 1, 1877",3.24,0.062295082,0.006283333,0.078782497,0.00365,-0.010204082,0
"Oct 1, 1877",3.31,0.021604938,0.005658333,0.027263272,0.003641667,0,0
"Nov 1, 1877",3.26,-0.01510574,0.005283333,0.009765222,0.003633333,-0.019587629,0
"Dec 1, 1877",3.25,-0.003067485,0.005108333,0.002040849,0.003625,0,0
"Jan 1, 1878",3.25,0,0.004875,0.034317692,0.003616667,-0.029442692,0
"Feb 1, 1878",3.18,-0.021538462,0.004875,-0.005829225,0.003608333,-0.010834236,0
"Mar 1, 1878",3.24,0.018867925,0.004975,0.044653439,0.0036,-0.020810515,0
"Apr 1, 1878",3.33,0.027777778,0.004883333,0.042728225,0.003591667,-0.010067114,0
"May 1, 1878",3.34,0.003003003,0.004758333,0.040529698,0.003583333,-0.032768362,0
"Jun 1, 1878",3.41,0.020958084,0.004741667,0.047896012,0.003575,-0.022196262,0
"Jul 1, 1878",3.48,0.020527859,0.004641667,0.013222095,0.003566667,0.011947431,0
"Aug 1, 1878",3.45,-0.00862069,0.004308333,-0.014938094,0.003558333,0.010625738,0
"Sep 1, 1878",3.52,0.020289855,0.00435,0.024639855,0.00355,0,0
"Oct 1, 1878",3.48,-0.011363636,0.004258333,0.003408716,0.003541667,-0.010514019,0
"Nov 1, 1878",3.47,-0.002873563,0.004308333,0.013241146,0.003533333,-0.011806375,0
"Dec 1, 1878",3.45,-0.005763689,0.004325,0.021261431,0.003525,-0.022700119,0
"Jan 1, 1879",3.58,0.037681159,0.00435,0.029806221,0.003516667,0.012224939,0
"Feb 1, 1879",3.71,0.036312849,0.004191667,0.029634951,0.0035,0.010869565,0
"Mar 1, 1879",3.65,-0.016172507,0.004041667,-0.001378152,0.003491667,-0.010752688,0
"Apr 1, 1879",3.77,0.032876712,0.004341667,0.049295674,0.003475,-0.012077295,0
"May 1, 1879",3.94,0.045092838,0.0042,0.049292838,0.003458333,0,0
"Jun 1, 1879",3.96,0.005076142,0.004016667,0.020095254,0.00345,-0.011002445,0
"Jul 1, 1879",4.04,0.02020202,0.004,0.013077175,0.003433333,0.011124845,0
"Aug 1, 1879",4.07,0.007425743,0.003916667,0.011342409,0.003416667,0,0
"Sep 1, 1879",4.22,0.036855037,0.003891667,0.005294381,0.003408333,0.035452323,0
"Oct 1, 1879",4.68,0.109004739,0.00395,0.057464775,0.003391667,0.055489965,0
"Nov 1, 1879",4.93,0.053418803,0.003558333,0.003285862,0.003375,0.053691275,0
"Dec 1, 1879",4.92,-0.002028398,0.003383333,-0.028369056,0.003366667,0.029723992,0
"Jan 1, 1880",5.11,0.038617886,0.003391667,0.012112646,0.00335,0.029896907,0
"Feb 1, 1880",5.2,0.017612524,0.003425,0.021037524,0.003325,0,0
"Mar 1, 1880",5.3,0.019230769,0.003366667,0.012587426,0.003308333,0.01001001,0
"Apr 1, 1880",5.18,-0.022641509,0.003458333,0.019468955,0.003283333,-0.038652131,0
"May 1, 1880",4.77,-0.079150579,0.003541667,-0.046742933,0.003258333,-0.028865979,0
"Jun 1, 1880",4.79,0.004192872,0.004016667,0.02837939,0.003241667,-0.020169851,0
"Jul 1, 1880",5.01,0.045929019,0.004,0.049929019,0.003216667,0,0
"Aug 1, 1880",5.19,0.035928144,0.003991667,0.03991981,0.003191667,0,0
"Sep 1, 1880",5.18,-0.001926782,0.00385,-0.007827595,0.003175,0.009750813,0
"Oct 1, 1880",5.33,0.028957529,0.004025,0.032982529,0.00315,0,0
"Nov 1, 1880",5.61,0.052532833,0.003908333,0.045711553,0.003125,0.010729614,0
"Dec 1, 1880",5.84,0.040998217,0.003858333,0.035302411,0.003108333,0.00955414,0
"Jan 1, 1881",6.19,0.059931507,0.003708333,0.073103563,0.003083333,-0.009463722,18.45
"Feb 1, 1881",6.17,-0.003231018,0.003633333,-0.009151825,0.003075,0.00955414,18.13
"Mar 1, 1881",6.24,0.011345219,0.00365,0.014995219,0.003075,0,18.25
"Apr 1, 1881",6.22,-0.003205128,0.003741667,-0.009978709,0.003066667,0.010515247,17.92
"May 1, 1881",6.5,0.045016077,0.00375,0.059171904,0.003058333,-0.010405827,18.85
"Jun 1, 1881",6.58,0.012307692,0.003716667,0.016024359,0.003058333,0,19.01
"Jul 1, 1881",6.35,-0.034954407,0.003675,-0.041794654,0.00305,0.010515247,18.09
"Aug 1, 1881",6.2,-0.023622047,0.003933333,-0.039459786,0.003041667,0.019771072,17.26
"Sep 1, 1881",6.25,0.008064516,0.004033333,-0.026677661,0.003041667,0.03877551,16.7
"Oct 1, 1881",6.15,-0.016,0.004133333,-0.021689849,0.003033333,0.009823183,16.23
"Nov 1, 1881",6.19,0.006504065,0.0042,0.020431691,0.003025,-0.009727626,16.45
"Dec 1, 1881",6.01,-0.02907916,0.004308333,-0.024770827,0.003025,0,15.93
"Jan 1, 1882",5.92,-0.014975042,0.004433333,-0.010541708,0.003016667,0,15.66
"Feb 1, 1882",5.79,-0.021959459,0.004508333,-0.027274309,0.003016667,0.009823183,15.12
"Mar 1, 1882",5.78,-0.001727116,0.004608333,0.002881218,0.003016667,0,15.06
"Apr 1, 1882",5.78,0,0.004616667,-0.004138197,0.003016667,0.008754864,14.9
"May 1, 1882",5.71,-0.012110727,0.004616667,-0.017137262,0.003016667,0.009643202,14.54
"Jun 1, 1882",5.68,-0.00525394,0.004666667,-0.009183262,0.003016667,0.008595989,14.3
"Jul 1, 1882",6,0.056338028,0.004691667,0.069552422,0.003025,-0.008522727,15.21
"Aug 1, 1882",6.18,0.03,0.004441667,0.025845678,0.003025,0.008595989,15.5
"Sep 1, 1882",6.24,0.009708738,0.004316667,0.040540556,0.003025,-0.026515152,16.05
"Oct 1, 1882",6.07,-0.02724359,0.004275,-0.013240963,0.003025,-0.009727626,15.73
"Nov 1, 1882",5.81,-0.042833608,0.004391667,-0.029601077,0.003025,-0.008840864,15.16
"Dec 1, 1882",5.84,0.005163511,0.004591667,0.019665981,0.003025,-0.009910803,15.36
"Jan 1, 1883",5.81,-0.005136986,0.004566667,-0.00057032,0.003025,0,15.25
"Feb 1, 1883",5.68,-0.022375215,0.004591667,-0.027793558,0.003025,0.01001001,14.73
"Mar 1, 1883",5.75,0.012323944,0.004691667,0.026926413,0.003025,-0.009910803,15.03
"Apr 1, 1883",5.87,0.020869565,0.004641667,0.034520241,0.003025,-0.009009009,15.45
"May 1, 1883",5.77,-0.017035775,0.004541667,-0.002393098,0.003025,-0.01010101,15.31
"Jun 1, 1883",5.82,0.008665511,0.004625,0.042882348,0.003025,-0.029591837,15.89
"Jul 1, 1883",5.73,-0.015463918,0.004725,0.009240052,0.003025,-0.01997897,15.93
"Aug 1, 1883",5.47,-0.045375218,0.0048,-0.040575218,0.003016667,0,15.18
"Sep 1, 1883",5.53,0.010968921,0.005025,0.025650574,0.003016667,-0.009656652,15.47
"Oct 1, 1883",5.38,-0.027124774,0.004975,-0.022149774,0.003016667,0,15.02
"Nov 1, 1883",5.46,0.014869888,0.005108333,0.030812458,0.003016667,-0.010834236,15.39
"Dec 1, 1883",5.34,-0.021978022,0.005033333,-0.027897591,0.003016667,0.010952903,14.87
"Jan 1, 1884",5.18,-0.029962547,0.00515,-0.024812547,0.003016667,0,14.41
"Feb 1, 1884",5.32,0.027027027,0.005308333,0.03233536,0.003008333,0,14.78
"Mar 1, 1884",5.3,-0.003759398,0.005166667,0.001407268,0.003,0,14.71
"Apr 1, 1884",5.06,-0.045283019,0.005191667,-0.019506303,0.003,-0.020585049,14.33
"May 1, 1884",4.65,-0.081027668,0.005266667,-0.054743302,0.002991667,-0.021017699,13.44
"Jun 1, 1884",4.46,-0.040860215,0.005733333,-0.035126882,0.002983333,0,12.89
"Jul 1, 1884",4.46,0,0.005975,0.017274435,0.002975,-0.011299435,13.03
"Aug 1, 1884",4.74,0.062780269,0.005975,0.068755269,0.002966667,0,13.84
"Sep 1, 1884",4.59,-0.03164557,0.005625,-0.015734855,0.002958333,-0.010285714,13.54
"Oct 1, 1884",4.44,-0.032679739,0.005808333,-0.015324061,0.002958333,-0.011547344,13.26
"Nov 1, 1884",4.35,-0.02027027,0.005816667,0.007742658,0.00295,-0.022196262,13.29
"Dec 1, 1884",4.34,-0.002298851,0.005941667,0.014395504,0.002941667,-0.010752688,13.4
"Jan 1, 1885",4.24,-0.023041475,0.00595,-0.017091475,0.002933333,0,13.1
"Feb 1, 1885",4.37,0.030660377,0.0059,0.025690812,0.002925,0.010869565,13.36
"Mar 1, 1885",4.38,0.00228833,0.005716667,0.030705116,0.002916667,-0.022700119,13.71
"Apr 1, 1885",4.37,-0.002283105,0.005516667,-0.008991377,0.0029,0.012224939,13.52
"May 1, 1885",4.32,-0.011441648,0.005533333,0.017038546,0.002891667,-0.02294686,13.68
"Jun 1, 1885",4.3,-0.00462963,0.0054,0.024256155,0.002883333,-0.023485785,13.95
"Jul 1, 1885",4.46,0.037209302,0.005425,0.031241897,0.002875,0.011392405,14.31
"Aug 1, 1885",4.71,0.056053812,0.005041667,0.061095478,0.002858333,0,15.11
"Sep 1, 1885",4.65,-0.012738854,0.0046,0.003125227,0.00285,-0.01126408,15.08
"Oct 1, 1885",4.92,0.058064516,0.004658333,0.062722849,0.002841667,0,15.96
"Nov 1, 1885",5.24,0.06504065,0.004233333,0.057881579,0.002833333,0.011392405,16.8
"Dec 1, 1885",5.2,-0.007633588,0.003975,-0.027438312,0.002816667,0.023779725,16.28
"Jan 1, 1886",5.2,0,0.00385,0.027077384,0.002808333,-0.023227384,16.67
"Feb 1, 1886",5.3,0.019230769,0.00385,0.023080769,0.002816667,0,16.98
"Mar 1, 1886",5.19,-0.020754717,0.003775,-0.005715637,0.002833333,-0.01126408,16.81
"Apr 1, 1886",5.12,-0.013487476,0.00385,0.003020752,0.002841667,-0.012658228,16.78
"May 1, 1886",5.02,-0.01953125,0.003741667,0.008569391,0.00285,-0.024358974,16.83
"Jun 1, 1886",5.25,0.045816733,0.003816667,0.061459944,0.002858333,-0.011826544,17.79
"Jul 1, 1886",5.33,0.015238095,0.00365,0.00692001,0.002875,0.011968085,17.81
"Aug 1, 1886",5.37,0.00750469,0.0036,-0.002035914,0.002883333,0.013140604,17.68
"Sep 1, 1886",5.51,0.026070764,0.003566667,0.02963743,0.002891667,0,18.1
"Oct 1, 1886",5.65,0.025408348,0.003475,0.028883348,0.0029,0,18.51
"Nov 1, 1886",5.79,0.024778761,0.003241667,0.028020428,0.002916667,0,18.92
"Dec 1, 1886",5.64,-0.025906736,0.003166667,-0.034413221,0.002925,0.011673152,18.16
"Jan 1, 1887",5.58,-0.010638298,0.00325,-0.031747272,0.002933333,0.024358974,17.48
"Feb 1, 1887",5.54,-0.007168459,0.003283333,-0.01640077,0.002941667,0.012515645,17.08
"Mar 1, 1887",5.67,0.023465704,0.003458333,0.026924037,0.002958333,0,17.42
"Apr 1, 1887",5.8,0.02292769,0.003383333,0.026311023,0.002966667,0,17.77
"May 1, 1887",5.9,0.017241379,0.003308333,0.020549713,0.002975,0,18.03
"Jun 1, 1887",5.73,-0.028813559,0.00325,-0.01320262,0.002983333,-0.012360939,17.67
"Jul 1, 1887",5.59,-0.02443281,0.003491667,-0.009677063,0.003,-0.01126408,17.38
"Aug 1, 1887",5.45,-0.025044723,0.003575,-0.032862128,0.003008333,0.011392405,16.7
"Sep 1, 1887",5.38,-0.012844037,0.003666667,0.00208671,0.003016667,-0.01126408,16.63
"Oct 1, 1887",5.2,-0.033457249,0.003716667,-0.041132987,0.003025,0.011392405,15.85
"Nov 1, 1887",5.3,0.019230769,0.004008333,0.010723458,0.003041667,0.012515645,15.91
"Dec 1, 1887",5.27,-0.005660377,0.003933333,-0.025212829,0.00305,0.023485785,15.41
"Jan 1, 1888",5.31,0.007590133,0.00395,0.000670568,0.003058333,0.010869565,15.33
"Feb 1, 1888",5.28,-0.005649718,0.003925,0.009027971,0.003041667,-0.010752688,15.38
"Mar 1, 1888",5.08,-0.037878788,0.003941667,-0.033937121,0.003025,0,14.77
"Apr 1, 1888",5.1,0.003937008,0.0041,0.020114303,0.003016667,-0.012077295,14.99
"May 1, 1888",5.17,0.01372549,0.003925,0.028652935,0.003,-0.011002445,15.34
"Jun 1, 1888",5.01,-0.030947776,0.003866667,-0.01472017,0.002983333,-0.012360939,15.04
"Jul 1, 1888",5.14,0.025948104,0.003991667,0.017424126,0.002966667,0.012515645,15.23
"Aug 1, 1888",5.25,0.021400778,0.003891667,0.025292445,0.00295,0,15.56
"Sep 1, 1888",5.38,0.024761905,0.003808333,0.028570238,0.002933333,0,15.95
"Oct 1, 1888",5.35,-0.005576208,0.003716667,-0.012984387,0.002925,0.011124845,15.68
"Nov 1, 1888",5.24,-0.020560748,0.003583333,-0.029202353,0.002908333,0.012224939,15.18
"Dec 1, 1888",5.14,-0.019083969,0.003658333,-0.015425636,0.002891667,0,14.91
"Jan 1, 1889",5.24,0.019455253,0.003725,0.058204408,0.002875,-0.035024155,15.77
"Feb 1, 1889",5.3,0.011450382,0.003658333,0.026372795,0.002875,-0.01126408,16.15
"Mar 1, 1889",5.19,-0.020754717,0.003616667,-0.004479822,0.002875,-0.012658228,16.03
"Apr 1, 1889",5.18,-0.001926782,0.003691667,0.001764884,0.002866667,0,16.02
"May 1, 1889",5.32,0.027027027,0.0037,0.055086001,0.002866667,-0.024358974,16.88
"Jun 1, 1889",5.41,0.016917293,0.0036,0.020517293,0.002866667,0,17.18
"Jul 1, 1889",5.3,-0.020332717,0.003541667,-0.016791051,0.002866667,0,16.85
"Aug 1, 1889",5.37,0.013207547,0.003458333,0.016665881,0.002858333,0,17.1
"Sep 1, 1889",5.5,0.024208566,0.003416667,0.014484628,0.002858333,0.013140604,17.3
"Oct 1, 1889",5.4,-0.018181818,0.003333333,-0.014848485,0.002858333,0,17.01
"Nov 1, 1889",5.35,-0.009259259,0.003391667,-0.005867593,0.002858333,0,16.86
"Dec 1, 1889",5.32,-0.005607477,0.003425,-0.013855628,0.00285,0.011673152,16.58
"Jan 1, 1890",5.38,0.011278195,0.00345,0.03908717,0.00285,-0.024358974,17.18
"Feb 1, 1890",5.32,-0.011152416,0.003408333,-0.007744083,0.002866667,0,16.99
"Mar 1, 1890",5.28,-0.007518797,0.00345,-0.004068797,0.002875,0,16.86
"Apr 1, 1890",5.39,0.020833333,0.003475,0.024308333,0.002891667,0,17.22
"May 1, 1890",5.62,0.042671614,0.0034,0.03293101,0.002908333,0.013140604,17.74
"Jun 1, 1890",5.58,-0.007117438,0.003258333,-0.003859104,0.002916667,0,17.63
"Jul 1, 1890",5.54,-0.007168459,0.003283333,-0.003885125,0.002933333,0,17.54
"Aug 1, 1890",5.41,-0.023465704,0.003308333,-0.056473843,0.00295,0.036316472,16.56
"Sep 1, 1890",5.32,-0.01663586,0.003391667,-0.025759837,0.002958333,0.012515645,16.12
"Oct 1, 1890",5.08,-0.045112782,0.00345,-0.041662782,0.002975,0,15.44
"Nov 1, 1890",4.71,-0.072834646,0.003608333,-0.045740527,0.002991667,-0.023485785,14.7
"Dec 1, 1890",4.6,-0.023354565,0.003891667,-0.019462898,0.003,0,14.4
"Jan 1, 1891",4.84,0.052173913,0.003983333,0.068815474,0.003016667,-0.012658228,15.4
"Feb 1, 1891",4.9,0.012396694,0.003791667,0.003367848,0.003016667,0.012820513,15.44
"Mar 1, 1891",4.81,-0.018367347,0.003741667,-0.026018085,0.003016667,0.011392405,15.02
"Apr 1, 1891",4.97,0.033264033,0.003808333,0.024556722,0.003016667,0.012515645,15.37
"May 1, 1891",4.95,-0.004024145,0.003691667,0.012028461,0.003008333,-0.012360939,15.53
"Jun 1, 1891",4.85,-0.02020202,0.0037,0.007277704,0.003008333,-0.023779725,15.63
"Jul 1, 1891",4.77,-0.016494845,0.003783333,-0.00117305,0.003008333,-0.011538462,15.57
"Aug 1, 1891",4.93,0.033542977,0.003841667,0.037384644,0.003008333,0,16.12
"Sep 1, 1891",5.33,0.081135903,0.003716667,0.097822738,0.003008333,-0.012970169,17.68
"Oct 1, 1891",5.33,0,0.003441667,0.003441667,0.003008333,0,17.68
"Nov 1, 1891",5.25,-0.015009381,0.003441667,0.00025883,0.003,-0.011826544,17.62
"Dec 1, 1891",5.41,0.03047619,0.003491667,0.033967857,0.003,0,18.15
"Jan 1, 1892",5.51,0.018484288,0.003391667,0.047141912,0.003,-0.025265957,18.96
"Feb 1, 1892",5.52,0.001814882,0.003325,0.005139882,0.003008333,0,18.98
"Mar 1, 1892",5.58,0.010869565,0.003325,0.040115438,0.003025,-0.025920873,19.68
"Apr 1, 1892",5.57,-0.001792115,0.003433333,0.015646821,0.003033333,-0.014005602,19.9
"May 1, 1892",5.57,0,0.003441667,0.003441667,0.003041667,0,19.87
"Jun 1, 1892",5.54,-0.005385996,0.003441667,-0.00194433,0.00305,0,19.73
"Jul 1, 1892",5.54,0,0.003458333,-0.023530303,0.003066667,0.026988636,19.17
"Aug 1, 1892",5.62,0.014440433,0.003458333,0.004067508,0.003075,0.013831259,19.15
"Sep 1, 1892",5.48,-0.024911032,0.003408333,-0.021502699,0.003083333,0,18.64
"Oct 1, 1892",5.59,0.020072993,0.00365,0.023722993,0.003091667,0,18.98
"Nov 1, 1892",5.57,-0.003577818,0.003575,-0.025923691,0.003108333,0.025920873,18.41
"Dec 1, 1892",5.51,-0.010771993,0.003591667,-0.019148411,0.003116667,0.011968085,17.97
"Jan 1, 1893",5.61,0.01814882,0.003633333,-0.016325599,0.003125,0.038107753,17.6
"Feb 1, 1893",5.51,-0.017825312,0.003566667,-0.02565105,0.003125,0.011392405,17.08
"Mar 1, 1893",5.31,-0.036297641,0.003633333,-0.008884583,0.003116667,-0.023779725,16.86
"Apr 1, 1893",5.31,0,0.003766667,0.015305128,0.003116667,-0.011538462,17.05
"May 1, 1893",4.84,-0.088512241,0.003766667,-0.071775406,0.003108333,-0.012970169,15.75
"Jun 1, 1893",4.61,-0.047520661,0.004133333,-0.018420179,0.003108333,-0.024967148,15.38
"Jul 1, 1893",4.18,-0.093275488,0.004516667,-0.063152352,0.003108333,-0.025606469,14.32
"Aug 1, 1893",4.08,-0.023923445,0.004983333,0.019787413,0.0031,-0.038727524,14.54
"Sep 1, 1893",4.37,0.071078431,0.005108333,0.035898995,0.0031,0.04028777,14.98
"Oct 1, 1893",4.5,0.029748284,0.004766667,0.020683692,0.003091667,0.013831259,15.22
"Nov 1, 1893",4.57,0.015555556,0.004633333,0.046109762,0.003091667,-0.025920873,15.89
"Dec 1, 1893",4.41,-0.035010941,0.004558333,-0.016447005,0.003083333,-0.014005602,15.57
"Jan 1, 1894",4.32,-0.020408163,0.004725,0.011305473,0.003083333,-0.026988636,15.7
"Feb 1, 1894",4.38,0.013888889,0.004825,0.031852575,0.003066667,-0.013138686,16.15
"Mar 1, 1894",4.51,0.029680365,0.004566667,0.062353541,0.00305,-0.028106509,17.13
"Apr 1, 1894",4.57,0.013303769,0.004433333,0.017737103,0.003033333,0,17.38
"May 1, 1894",4.4,-0.037199125,0.004375,-0.032824125,0.003016667,0,16.75
"Jun 1, 1894",4.34,-0.013636364,0.004358333,-0.00927803,0.003,0,16.55
"Jul 1, 1894",4.25,-0.020737327,0.004416667,-0.016320661,0.002983333,0,16.24
"Aug 1, 1894",4.41,0.037647059,0.004508333,0.013236062,0.002966667,0.02891933,16.41
"Sep 1, 1894",4.48,0.015873016,0.004158333,0.00671774,0.00295,0.013313609,16.48
"Oct 1, 1894",4.34,-0.03125,0.004091667,0.000578893,0.002933333,-0.027737226,16.46
"Nov 1, 1894",4.34,0,0.004225,0.004225,0.002916667,0,16.5
"Dec 1, 1894",4.3,-0.00921659,0.004033333,0.008330257,0.0029,-0.013513514,16.62
"Jan 1, 1895",4.25,-0.011627907,0.004066667,-0.00756124,0.002883333,0,16.47
"Feb 1, 1895",4.19,-0.014117647,0.004116667,-0.01000098,0.002891667,0,16.28
"Mar 1, 1895",4.19,0,0.004175,0.004175,0.0029,0,16.31
"Apr 1, 1895",4.37,0.042959427,0.004175,0.004516467,0.002916667,0.04261796,16.34
"May 1, 1895",4.61,0.054919908,0.003816667,0.044138035,0.002925,0.01459854,17.02
"Jun 1, 1895",4.7,0.019522777,0.003616667,0.010189803,0.002933333,0.01294964,17.16
"Jul 1, 1895",4.72,0.004255319,0.00355,0.02058941,0.002941667,-0.012784091,17.48
